address,location,latitude,longitude,temp
809 TAMPINES AVE 4 SINGAPORE,"809, Tampines Avenue 4, 520809, Tampines Avenue 4, Singapore, Singapore",1.34610565,103.9365253,
288B BT BATOK ST 25 SINGAPORE,"288B, Bukit Batok Street 25, 651288, Bukit Batok Street 25, Singapore, Singapore",1.3461156,103.7606748,
736 JURONG WEST ST 75 SINGAPORE,"736, Jurong West Street 75, 640736, Jurong West Street 75, Singapore, Singapore",1.34612645,103.7016335,
730 JURONG WEST ST 72 SINGAPORE,"730, Jurong West Street 72, 640730, Jurong West Street 72, Singapore, Singapore",1.34613515,103.6984813,
150 SIMEI ST 1 SINGAPORE,"150, Simei Street 1, 520150, Simei Street 1, Singapore, Singapore",1.3461381,103.957432,
171 BT BATOK WEST AVE 8 SINGAPORE,"171, Bukit Batok West Avenue 8, 650171, Bukit Batok West Avenue 8, Singapore, Singapore",1.34613905,103.7404775,
315 JURONG EAST ST 32 SINGAPORE,"315, Jurong East Street 32, 600315, Jurong East Street 32, Singapore, Singapore",1.3461491,103.7329979,
153 BISHAN ST 13 SINGAPORE,"153, Bishan Street 13, 570153, Bishan Street 13, Singapore, Singapore",1.3461525,103.854843,
125 TAMPINES ST 11 SINGAPORE,"125, Tampines Street 11, 521125, Tampines Street 11, Singapore, Singapore",1.34615495,103.9499971,
139 TAMPINES ST 11 SINGAPORE,"UOB, 139, Tampines Street 11, 521139, Tampines Street 11, Singapore, Singapore",1.3461569,103.944584,
515 JURONG WEST ST 52 SINGAPORE,"515, Jurong West Street 52, 640515, Jurong West Street 52, Singapore, Singapore",1.34616655,103.7205264,
266 BOON LAY DR SINGAPORE,"266, Boon Lay Drive, 640266, Boon Lay Drive, Singapore, Singapore",1.3461772,103.7062633,
155 BISHAN ST 13 SINGAPORE,"155, Bishan Street 13, 570155, Bishan Street 13, Singapore, Singapore",1.34618195,103.856047,
124 SIMEI ST 1 SINGAPORE,"124, Simei Street 1, 520124, Simei Street 1, Singapore, Singapore",1.3461865,103.9533089,
211 BT BATOK ST 21 SINGAPORE,"211, Bukit Batok Street 21, 650211, Bukit Batok Street 21, Singapore, Singapore",1.34619805,103.7506954,
899A TAMPINES ST 81 SINGAPORE,"899A, Tampines Street 81, 521899, Tampines Street 81, Singapore, Singapore",1.3462008,103.935261,
184 BT BATOK WEST AVE 8 SINGAPORE,"184, Bukit Batok West Avenue 8, 650184, Bukit Batok West Avenue 8, Singapore, Singapore",1.34620425,103.7438738,
811 JURONG WEST ST 81 SINGAPORE,"811, Jurong West Street 81, 640811, Jurong West Street 81, Singapore, Singapore",1.3462176,103.696542,
127 BISHAN ST 12 SINGAPORE,"127, Bishan Street 12, 570127, Bishan Street 12, Singapore, Singapore",1.3462184,103.8515119,
739 JURONG WEST ST 73 SINGAPORE,"739, Jurong West Street 73, 640739, Jurong West Street 73, Singapore, Singapore",1.34622,103.7000254,
148 SIMEI ST 1 SINGAPORE,"148, Simei Street 1, 520148, Simei Street 1, Singapore, Singapore",1.34623985,103.956233,
207 BT BATOK ST 21 SINGAPORE,"207, Bukit Batok Street 21, 650207, Bukit Batok Street 21, Singapore, Singapore",1.3462442,103.7494054,
126 BISHAN ST 12 SINGAPORE,"126, Bishan Street 12, 570126, Bishan Street 12, Singapore, Singapore",1.3462676,103.852092,
183 BT BATOK WEST AVE 8 SINGAPORE,"183, Bukit Batok West Avenue 8, 650183, Bukit Batok West Avenue 8, Singapore, Singapore",1.3462705,103.7433822,
177 BT BATOK WEST AVE 8 SINGAPORE,"177, Bukit Batok West Avenue 8, 650177, Bukit Batok West Avenue 8, Singapore, Singapore",1.3462826,103.7418635,
401 SERANGOON AVE 1 SINGAPORE,"401, Serangoon Avenue 1, 550401, Serangoon Avenue 1, Singapore, Singapore",1.34628285,103.8733039,
174 BOON LAY DR SINGAPORE,"174, Boon Lay Drive, 640174, Boon Lay Drive, Singapore, Singapore",1.3462838,103.7094831,
129 SIMEI ST 1 SINGAPORE,"129, Simei Street 1, 520129, Simei Street 1, Singapore, Singapore",1.3462992,103.9544303,
927 TAMPINES ST 91 SINGAPORE,"927, Tampines Street 91, 520927, Tampines Street 91, Singapore, Singapore",1.34629975,103.9404495,
738 JURONG WEST ST 75 SINGAPORE,"738, Jurong West Street 75, 640738, Jurong West Street 75, Singapore, Singapore",1.34630185,103.7005585,
820 JURONG WEST ST 81 SINGAPORE,"820, Jurong West Street 81, 640820, Jurong West Street 81, Singapore, Singapore",1.3463078,103.6952,
188 BT BATOK WEST AVE 6 SINGAPORE,,1.3463093,103.7459344,
850 JURONG WEST ST 81 SINGAPORE,"850, Jurong West Street 81, 640850, Jurong West Street 81, Singapore, Singapore",1.346324,103.6918867,
130 SIMEI ST 1 SINGAPORE,"130, Simei Street 1, 520130, Simei Street 1, Singapore, Singapore",1.3463311,103.9549931,
812 JURONG WEST ST 81 SINGAPORE,"812, Jurong West Street 81, 640812, Jurong West Street 81, Singapore, Singapore",1.346335,103.6956646,
825 JURONG WEST ST 81 SINGAPORE,"825, Jurong West Street 81, 640825, Jurong West Street 81, Singapore, Singapore",1.3463607,103.6931154,
929 TAMPINES ST 91 SINGAPORE,"929, Tampines Street 91, 520929, Tampines Street 91, Singapore, Singapore",1.3463778,103.9396179,
403 SERANGOON AVE 1 SINGAPORE,"403, Serangoon Avenue 1, 550403, Serangoon Avenue 1, Singapore",1.34640515,103.8725409,
824 JURONG WEST ST 81 SINGAPORE,"824, Jurong West Street 81, 640824, Jurong West Street 81, Singapore, Singapore",1.34641105,103.6939609,
925 TAMPINES ST 91 SINGAPORE,"925, Tampines Street 91, 520925, Tampines Street 91, Singapore, Singapore",1.3464191,103.9410079,
107 BISHAN ST 12 SINGAPORE,"Bishan Street 12, 570129, Singapore, Singapore",1.3464213,103.8479116,
172 BOON LAY DR SINGAPORE,"172, Boon Lay Drive, 640258, Boon Lay Drive, Singapore, Singapore",1.34642515,103.7077751,
267 BOON LAY DR SINGAPORE,"267, Boon Lay Drive, 640267, Boon Lay Drive, Singapore, Singapore",1.34643885,103.7070205,
936 TAMPINES AVE 5 SINGAPORE,"936, Tampines Avenue 5, 520936, Tampines Avenue 5, Singapore, Singapore",1.3464431,103.9417217,
113 TAMPINES ST 11 SINGAPORE,"113, Tampines Street 11, 521138, Tampines Street 11, Singapore, Singapore",1.34645275,103.9461745,
187 BT BATOK WEST AVE 6 SINGAPORE,,1.3464535,103.7445417,
522 JURONG WEST ST 52 SINGAPORE,"522, Jurong West Street 52, 640522, Jurong West Street 52, Singapore, Singapore",1.3464541,103.7166873,
729 JURONG WEST AVE 5 SINGAPORE,"729, Jurong West Avenue 5, 640729, Jurong West Avenue 5, Singapore, Singapore",1.34645435,103.6976479,
810 TAMPINES AVE 4 SINGAPORE,"810, Tampines Avenue 4, 520810, Tampines Avenue 4, Singapore, Singapore",1.3464601,103.936556,
112 TAMPINES ST 11 SINGAPORE,"112, Tampines Street 11, 529453, Tampines Street 11, Singapore, Singapore",1.34646445,103.9478154,
154 BISHAN ST 13 SINGAPORE,"154, Bishan Street 13, 570154, Bishan Street 13, Singapore, Singapore",1.34647235,103.855446,
170 BISHAN ST 13 SINGAPORE,"170, Bishan Street 13, 570170, Bishan Street 13, Singapore, Singapore",1.3464781,103.8533389,
279 TAMPINES ST 22 SINGAPORE,"279, Tampines Street 22, 520279, Tampines Street 22, Singapore, Singapore",1.34648665,103.9519314,
123 BISHAN ST 12 SINGAPORE,"123, Bishan Street 12, 570123, Bishan Street 12, Singapore, Singapore",1.3464918,103.8504744,
209 BOON LAY PL SINGAPORE,"209, Boon Lay Place, 640209, Boon Lay Place, Singapore, Singapore",1.34649795,103.7153865,
899 TAMPINES ST 81 SINGAPORE,"899, Tampines Street 81, 520899, Tampines Street 81, Singapore, Singapore",1.3465008,103.9354973,
808 TAMPINES AVE 4 SINGAPORE,"808, Tampines Avenue 4, 520808, Tampines Avenue 4, Singapore, Singapore",1.34651225,103.9360835,
811 TAMPINES AVE 4 SINGAPORE,"UOB, 811, Tampines Avenue 4, 520811, Tampines Avenue 4, Singapore, Singapore",1.3465293,103.9375454,
124 BISHAN ST 12 SINGAPORE,"124, Bishan Street 12, 570124, Bishan Street 12, Singapore, Singapore",1.34654545,103.8514024,
170 BT BATOK WEST AVE 8 SINGAPORE,"170, Bukit Batok West Avenue 8, 650170, Bukit Batok West Avenue 8, Singapore, Singapore",1.3465523,103.7402816,
169 BT BATOK WEST AVE 8 SINGAPORE,"169, Bukit Batok West Avenue 8, 650169, Bukit Batok West Avenue 8, Singapore, Singapore",1.34655555,103.7410407,
185 BOON LAY AVE SINGAPORE,"185, Boon Lay Avenue, 640185, Boon Lay Avenue, Singapore, Singapore",1.3465804,103.7111822,
207 BOON LAY PL SINGAPORE,"207, Boon Lay Place, 640207, Boon Lay Place, Singapore, Singapore",1.34658405,103.7135919,
158 BISHAN ST 13 SINGAPORE,"158, Bishan Street 13, 570158, Bishan Street 13, Singapore, Singapore",1.34659715,103.8560932,
898 TAMPINES ST 81 SINGAPORE,"898A, Tampines Street 81, 521898, Tampines Street 81, Singapore, Singapore",1.34660265,103.9345948,
898A TAMPINES ST 81 SINGAPORE,"898A, Tampines Street 81, 521898, Tampines Street 81, Singapore, Singapore",1.34660265,103.9345948,
307 JURONG EAST ST 32 SINGAPORE,"307, Jurong East Street 32, 600307, Jurong East Street 32, Singapore, Singapore",1.34661835,103.7351751,
286 BT BATOK EAST AVE 3 SINGAPORE,"286, Bukit Batok East Avenue 3, 650286, Bukit Batok East Avenue 3, Singapore, Singapore",1.3466413,103.7585801,
737 JURONG WEST ST 75 SINGAPORE,"737, Jurong West Street 75, 640737, Jurong West Street 75, Singapore, Singapore",1.34664805,103.7010592,
851 JURONG WEST ST 81 SINGAPORE,"Blk 851 Coffee Shop, 851, Jurong West Street 81, 640851, Jurong West Street 81, Singapore, Singapore",1.3466489,103.6926915,
810 JURONG WEST ST 81 SINGAPORE,"810, Jurong West Street 81, 640810, Jurong West Street 81, Singapore, Singapore",1.3466519,103.6956892,
206 BT BATOK ST 21 SINGAPORE,"206, Bukit Batok Street 21, 650206, Bukit Batok Street 21, Singapore, Singapore",1.34665765,103.7494082,
175 BOON LAY DR SINGAPORE,"175, Boon Lay Drive, 640175, Boon Lay Drive, Singapore, Singapore",1.3466651,103.7095036,
118 BISHAN ST 12 SINGAPORE,"118, Bishan Street 12, 570118, Bishan Street 12, Singapore, Singapore",1.34667555,103.8499648,
171 BOON LAY DR SINGAPORE,"171, Boon Lay Drive, 640258, Boon Lay Drive, Singapore, Singapore",1.34668275,103.7077854,
202 BT BATOK ST 21 SINGAPORE,"202, Bukit Batok Street 21, 650202, Bukit Batok Street 21, Singapore, Singapore",1.3466859,103.7484317,
521 JURONG WEST ST 52 SINGAPORE,"521, Jurong West Street 52, 640521, Jurong West Street 52, Singapore, Singapore",1.34668745,103.7175019,
169 BISHAN ST 13 SINGAPORE,"Blk 169, Bishan Street 13, 570169, Bishan Street 13, Singapore, Singapore",1.3466877,103.8542618,
823 JURONG WEST ST 81 SINGAPORE,"823, Jurong West Street 81, 640823, Jurong West Street 81, Singapore, Singapore",1.346692,103.6942868,
167 BOON LAY DR SINGAPORE,"167, Boon Lay Drive, 640258, Boon Lay Drive, Singapore, Singapore",1.3466935,103.7063819,
186 BT BATOK WEST AVE 6 SINGAPORE,,1.3466948,103.7440884,
215 BT BATOK ST 21 SINGAPORE,"215, Bukit Batok Street 21, 650215, Bukit Batok Street 21, Singapore, Singapore",1.34670205,103.7536039,
217 BT BATOK ST 21 SINGAPORE,"217, Bukit Batok Street 21, 650217, Bukit Batok Street 21, Singapore, Singapore",1.3467042,103.7548132,
402 SERANGOON AVE 1 SINGAPORE,,1.3467119,103.8728996,
127 SIMEI ST 1 SINGAPORE,"127, Simei Street 1, 520127, Simei Street 1, Singapore, Singapore",1.34671465,103.9544807,
159 BISHAN ST 13 SINGAPORE,"159, Bishan Street 13, 570159, Bishan Street 13, Singapore, Singapore",1.3467149,103.8558189,
890A TAMPINES AVE 1 SINGAPORE,"890A, Tampines Avenue 1, 521890, Tampines Avenue 1, Singapore, Singapore",1.34671975,103.9338762,
108 BISHAN ST 12 SINGAPORE,"Bishan Street 12, 570129, Singapore, Singapore",1.346732,103.8473358,
109 BISHAN ST 12 SINGAPORE,"Bishan Street 12, 570129, Singapore, Singapore",1.3467475,103.8479996,
924 TAMPINES ST 91 SINGAPORE,"924, Tampines Street 91, 520924, Tampines Street 91, Singapore, Singapore",1.34674985,103.9407592,
278 TAMPINES ST 22 SINGAPORE,"278, Tampines Street 22, 520278, Tampines Street 22, Singapore, Singapore",1.34675115,103.9513079,
523 JURONG WEST ST 52 SINGAPORE,"523, Jurong West Street 52, 640523, Jurong West Street 52, Singapore, Singapore",1.34675325,103.7161916,
511 JURONG WEST ST 52 SINGAPORE,"Jurong West Street 52, 640514, Singapore",1.3467776,103.7208055,
506 JURONG WEST ST 52 SINGAPORE,"Jurong West Street 52, 640514, Singapore",1.3467776,103.7208055,
508 JURONG WEST ST 52 SINGAPORE,"Jurong West Street 52, 640514, Singapore",1.3467776,103.7208055,
213 BT BATOK ST 21 SINGAPORE,"213, Bukit Batok Street 21, 650213, Bukit Batok Street 21, Singapore, Singapore",1.3467876,103.7525623,
101 BT BATOK WEST AVE 6 SINGAPORE,,1.3467887,103.7469058,
111 TAMPINES ST 11 SINGAPORE,"111, Tampines Street 11, 529453, Tampines Street 11, Singapore, Singapore",1.346791,103.9471397,
317 JURONG EAST ST 31 SINGAPORE,"317, Jurong East Street 31, 600317, Jurong East Street 31, Singapore, Singapore",1.3468069,103.7312297,
167 BISHAN ST 13 SINGAPORE,"167A, Bishan Street 13, 570169, Bishan Street 13, Singapore, Singapore",1.3468085,103.8555224,
221 BOON LAY PL SINGAPORE,"Boon Lay 221 Foodhouse, 221, Boon Lay Place, 649884, Boon Lay Place, Singapore",1.3468101,103.7122611,
314 JURONG EAST ST 32 SINGAPORE,"314, Jurong East Street 32, 600314, Jurong East Street 32, Singapore, Singapore",1.34681155,103.7330409,
801 TAMPINES AVE 4 SINGAPORE,"Zi Zai Vegetarian (Tampines Branch), Blk 801, Tampines Ave 4, 520801, Tampines Ave 4, Singapore",1.3468181,103.9380215,
122 BISHAN ST 12 SINGAPORE,"122, Bishan Street 12, 570122, Bishan Street 12, Singapore, Singapore",1.3468191,103.8506331,
102 TAMPINES ST 11 SINGAPORE,"102, Tampines Street 11, 521139, Tampines Street 11, Singapore, Singapore",1.34682575,103.9460375,
285 BT BATOK EAST AVE 3 SINGAPORE,"285A, Bukit Batok East Avenue 3, 651285, Bukit Batok East Avenue 3, Singapore, Singapore",1.34683005,103.7580248,
139 SIMEI ST 1 SINGAPORE,"139, Simei Street 1, 520139, Simei Street 1, Singapore, Singapore",1.34687075,103.9564591,
128 SIMEI ST 1 SINGAPORE,"128, Simei Street 1, 520128, Simei Street 1, Singapore, Singapore",1.34688735,103.9548387,
822 JURONG WEST ST 81 SINGAPORE,"822, Jurong West Street 81, 640822, Jurong West Street 81, Singapore, Singapore",1.34688885,103.6935449,
890B TAMPINES AVE 1 SINGAPORE,"890B, Tampines Avenue 1, 522890, Tampines Avenue 1, Singapore, Singapore",1.3468934,103.9336817,
167 BT BATOK WEST AVE 8 SINGAPORE,"167, Bukit Batok West Avenue 8, 650167, Bukit Batok West Avenue 8, Singapore, Singapore",1.34690495,103.7422953,
171 BISHAN ST 13 SINGAPORE,"171, Bishan Street 13, 570171, Bishan Street 13, Singapore, Singapore",1.3469209,103.8535533,
813 TAMPINES ST 81 SINGAPORE,"813, Tampines Street 81, 520813, Tampines Street 81, Singapore, Singapore",1.34693425,103.9364705,
855 JURONG WEST ST 81 SINGAPORE,"855, Jurong West Street 81, 640855, Jurong West Street 81, Singapore, Singapore",1.34693565,103.6961189,
112 BISHAN ST 12 SINGAPORE,"112, 112, Bishan Street 12, 570118, Bishan Street 12, Singapore, Singapore",1.34693715,103.8493979,
126 SIMEI ST 1 SINGAPORE,"126, Simei Street 1, 520126, Simei Street 1, Singapore",1.3469393,103.9541773,
812 TAMPINES AVE 4 SINGAPORE,"812, Tampines Avenue 4, 520812, Tampines Avenue 4, Singapore, Singapore",1.3469393,103.9373603,
481 JURONG WEST ST 41 SINGAPORE,"481, Jurong West Street 41, 640481, Jurong West Street 41, Singapore, Singapore",1.34693935,103.7256341,
168 BOON LAY DR SINGAPORE,"168, Boon Lay Drive, 640258, Boon Lay Drive, Singapore, Singapore",1.346943,103.7063841,
480 JURONG WEST ST 41 SINGAPORE,"480, Jurong West Street 41, 640480, Jurong West Street 41, Singapore, Singapore",1.3469434,103.7237022,
132 SIMEI ST 1 SINGAPORE,"132, Simei Street 1, 520132, Simei Street 1, Singapore, Singapore",1.34695215,103.9561507,
212 BT BATOK ST 21 SINGAPORE,"212, Bukit Batok Street 21, 650212, Bukit Batok Street 21, Singapore, Singapore",1.34696405,103.7519258,
110 TAMPINES ST 11 SINGAPORE,"110, Tampines Street 11, 521110, Tampines Street 11, Singapore, Singapore",1.34698875,103.9493617,
109 BT BATOK WEST AVE 6 SINGAPORE,,1.3469925,103.7461239,
125 BISHAN ST 12 SINGAPORE,"125, Bishan Street 12, 570125, Bishan Street 12, Singapore, Singapore",1.34699655,103.8516481,
185 BT BATOK WEST AVE 6 SINGAPORE,,1.3469984,103.7450054,
514 JURONG WEST ST 52 SINGAPORE,"514, Jurong West Street 52, 640514, Jurong West Street 52, Singapore, Singapore",1.347003,103.7204909,
117 BISHAN ST 12 SINGAPORE,"117, Bishan Street 12, 570117, Bishan Street 12, Singapore, Singapore",1.3470133,103.849997,
821 JURONG WEST ST 81 SINGAPORE,"821, Jurong West Street 81, 640821, Jurong West Street 81, Singapore, Singapore",1.3470274,103.6943238,
219 BT BATOK ST 21 SINGAPORE,"219, Bukit Batok Street 21, 650219, Bukit Batok Street 21, Singapore, Singapore",1.34704205,103.75476,
160 BISHAN ST 13 SINGAPORE,"160, Bishan Street 13, 570160, Bishan Street 13, Singapore, Singapore",1.3470559,103.8564182,
172 BISHAN ST 13 SINGAPORE,"172, Bishan Street 13, 570172, Bishan Street 13, Singapore, Singapore",1.34705665,103.8532848,
749 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
748 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
745 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
746 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
751 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
744 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
750 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
747 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, 640743, Singapore",1.3470632,103.699834,
218 BT BATOK ST 21 SINGAPORE,"218, Bukit Batok Street 21, 650218, Bukit Batok Street 21, Singapore, Singapore",1.3470642,103.754484,
166 BT BATOK WEST AVE 8 SINGAPORE,"UOB, 166, Bukit Batok West Ave 8, 650166, Bukit Batok West Ave 8, Singapore, Singapore",1.3470736,103.7427463,
216 BT BATOK ST 21 SINGAPORE,"216, Bukit Batok Street 21, 650216, Bukit Batok Street 21, Singapore, Singapore",1.34708435,103.7536483,
308 JURONG EAST ST 32 SINGAPORE,"308, Jurong East Street 32, 600308, Jurong East Street 32, Singapore, Singapore",1.34708625,103.7349292,
482 JURONG WEST ST 41 SINGAPORE,"482, Jurong West Street 41, 640481, Jurong West Street 41, Singapore",1.3470897,103.7247072,
407 SERANGOON AVE 1 SINGAPORE,"407, Serangoon Avenue 1, 550407, Serangoon Avenue 1, Singapore, Singapore",1.34709245,103.8731647,
111 BISHAN ST 12 SINGAPORE,"Bishan Street 12, 570129, Singapore, Singapore",1.3470989,103.8480481,
205 BT BATOK ST 21 SINGAPORE,"205, Bukit Batok Street 21, 650205, Bukit Batok Street 21, Singapore, Singapore",1.3471008,103.7499088,
313 JURONG EAST ST 32 SINGAPORE,"313, Jurong East Street 32, 600313, Jurong East Street 32, Singapore, Singapore",1.34712215,103.7334029,
856 JURONG WEST ST 81 SINGAPORE,"856, Jurong West Street 81, 640856, Jurong West Street 81, Singapore, Singapore",1.34714015,103.6966585,
121 BISHAN ST 12 SINGAPORE,"121, Bishan Street 12, 570121, Bishan Street 12, Singapore, Singapore",1.34716295,103.851079,
287 BT BATOK EAST AVE 3 SINGAPORE,"287, Bukit Batok East Avenue 3, 650287, Bukit Batok East Avenue 3, Singapore, Singapore",1.3471651,103.7585724,
168 BT BATOK WEST AVE 8 SINGAPORE,"168, Bukit Batok West Avenue 8, 650168, Bukit Batok West Avenue 8, Singapore, Singapore",1.3471761,103.7412619,
479 JURONG WEST ST 41 SINGAPORE,"479, Jurong West Street 41, 640479, Jurong West Street 41, Singapore, Singapore",1.34718365,103.724518,
104 TAMPINES ST 11 SINGAPORE,"104, Tampines Street 11, 521138, Tampines Street 11, Singapore, Singapore",1.3471929,103.9466772,
408 SERANGOON AVE 1 SINGAPORE,"408, Serangoon Avenue 1, 550408, Serangoon Avenue 1, Singapore, Singapore",1.34719615,103.8735279,
